2, 5, 7, 8, 9, 10, 11, 0.120126, 0.132056, 0.205846, 0.20707, 0.10437, 0.116247, 0.177418, 0.178803, 0.100932, 0.112822, 0.158761, 0.160343
2, 5, 6, 8, 9, 10, 11, 0.102275, 0.113209, 0.155705, 0.157098, 0.0835998, 0.0945061, 0.122649, 0.124366, 0.0840086, 0.0948943, 0.123432, 0.125105
2, 5, 6, 7, 9, 10, 11, 0.108642, 0.11955, 0.163301, 0.164398, 0.0912028, 0.102097, 0.131952, 0.133332, 0.0912083, 0.102096, 0.13129, 0.132676
2, 5, 6, 7, 8, 10, 11, 0.127547, 0.138523, 0.210637, 0.211784, 0.107423, 0.11836, 0.178916, 0.180239, 0.105298, 0.11626, 0.167859, 0.169333
2, 5, 6, 7, 8, 9, 11, 0.103492, 0.114237, 0.159175, 0.16041, 0.0891841, 0.0999174, 0.130967, 0.132479, 0.0894764, 0.100197, 0.131132, 0.132632
2, 5, 6, 7, 8, 9, 10, 0.112989, 0.123619, 0.170898, 0.171888, 0.0968594, 0.107481, 0.140708, 0.14201, 0.0971703, 0.107785, 0.140709, 0.142006
2, 4, 7, 8, 9, 10, 11, 0.1181, 0.129902, 0.203728, 0.204745, 0.104134, 0.115882, 0.173076, 0.17422, 0.101368, 0.11315, 0.158426, 0.159751
2, 4, 6, 8, 9, 10, 11, 0.101961, 0.112676, 0.154274, 0.155432, 0.0861616, 0.0968502, 0.125918, 0.127297, 0.0860721, 0.0967576, 0.125118, 0.126501
2, 4, 6, 7, 9, 10, 11, 0.107926, 0.118488, 0.161032, 0.16183, 0.0930468, 0.103596, 0.134099, 0.135082, 0.0931899, 0.103721, 0.133564, 0.134538
2, 4, 6, 7, 8, 10, 11, 0.126008, 0.136801, 0.20688, 0.207807, 0.109233, 0.119988, 0.178813, 0.179844, 0.107665, 0.118454, 0.170555, 0.171713
2, 4, 6, 7, 8, 9, 11, 0.103009, 0.113517, 0.156996, 0.157985, 0.0906382, 0.101136, 0.13243, 0.13362, 0.0908988, 0.101377, 0.132407, 0.133581
2, 4, 6, 7, 8, 9, 10, 0.111929, 0.122252, 0.168198, 0.168914, 0.0987227, 0.109041, 0.142782, 0.143718, 0.098478, 0.108799, 0.141611, 0.142567
2, 4, 5, 8, 9, 10, 11, 0.113262, 0.125004, 0.206251, 0.20735, 0.103244, 0.114959, 0.175224, 0.176518, 0.100661, 0.112401, 0.161178, 0.16265
2, 4, 5, 7, 9, 10, 11, 0.116088, 0.127903, 0.199565, 0.200463, 0.109432, 0.121248, 0.18155, 0.182585, 0.106588, 0.118439, 0.166461, 0.167704
2, 4, 5, 7, 8, 10, 11, 0.131605, 0.143369, 0.204397, 0.205697, 0.121958, 0.133731, 0.192737, 0.19408, 0.12544, 0.137207, 0.197058, 0.198368
2, 4, 5, 7, 8, 9, 11, 0.112225, 0.123764, 0.199386, 0.200327, 0.106367, 0.117908, 0.179296, 0.180403, 0.103243, 0.114819, 0.163313, 0.164649
2, 4, 5, 7, 8, 9, 10, 0.123232, 0.134672, 0.211893, 0.212625, 0.116893, 0.128343, 0.193632, 0.194501, 0.114179, 0.125656, 0.178025, 0.179112
2, 4, 5, 6, 9, 10, 11, 0.0977678, 0.108483, 0.148101, 0.149222, 0.0893362, 0.100061, 0.131247, 0.132565, 0.0896315, 0.100338, 0.131109, 0.132411
2, 4, 5, 6, 8, 10, 11, 0.117602, 0.128462, 0.198346, 0.199508, 0.106519, 0.117364, 0.177818, 0.17912, 0.104538, 0.11541, 0.16887, 0.170308
2, 4, 5, 6, 8, 9, 11, 0.0972223, 0.107767, 0.150374, 0.151591, 0.0890524, 0.0996009, 0.132714, 0.134132, 0.0892201, 0.099751, 0.13251, 0.133912
2, 4, 5, 6, 8, 9, 10, 0.102525, 0.112903, 0.155953, 0.156968, 0.094039, 0.104428, 0.138199, 0.13943, 0.094034, 0.104424, 0.137673, 0.138913
2, 4, 5, 6, 7, 10, 11, 0.121578, 0.132473, 0.199819, 0.200745, 0.113865, 0.124762, 0.185789, 0.1868, 0.112354, 0.123263, 0.178294, 0.1794
2, 4, 5, 6, 7, 9, 11, 0.10389, 0.114283, 0.158886, 0.159702, 0.0954433, 0.10586, 0.140612, 0.141639, 0.0951236, 0.105548, 0.13907, 0.140134
2, 4, 5, 6, 7, 9, 10, 0.118114, 0.128084, 0.178303, 0.178789, 0.110334, 0.120333, 0.161155, 0.161869, 0.109923, 0.119925, 0.159273, 0.160026
2, 4, 5, 6, 7, 8, 11, 0.117872, 0.12855, 0.197092, 0.198153, 0.11122, 0.1219, 0.182915, 0.184076, 0.109949, 0.120649, 0.175763, 0.177024
2, 4, 5, 6, 7, 8, 10, 0.126564, 0.137135, 0.208574, 0.209415, 0.119014, 0.129587, 0.194002, 0.194916, 0.118436, 0.129015, 0.187865, 0.188872
2, 4, 5, 6, 7, 8, 9, 0.117219, 0.127219, 0.181122, 0.1818, 0.104462, 0.114482, 0.154745, 0.15566, 0.104541, 0.114554, 0.153672, 0.154615
2, 3, 7, 8, 9, 10, 11, 0.113346, 0.124616, 0.175073, 0.176179, 0.0965522, 0.107785, 0.148018, 0.149307, 0.0967104, 0.107945, 0.148329, 0.149616
2, 3, 6, 8, 9, 10, 11, 0.105327, 0.115586, 0.154981, 0.155998, 0.0883311, 0.0985573, 0.127426, 0.128626, 0.0884862, 0.0987126, 0.127791, 0.128978
2, 3, 6, 7, 9, 10, 11, 0.108456, 0.118535, 0.156866, 0.157586, 0.0928108, 0.102871, 0.131331, 0.132208, 0.0930773, 0.103139, 0.131791, 0.132664
2, 3, 6, 7, 8, 10, 11, 0.121316, 0.131572, 0.187318, 0.188233, 0.102846, 0.113107, 0.157552, 0.158702, 0.102808, 0.113092, 0.157649, 0.158824
2, 3, 6, 7, 8, 9, 11, 0.100429, 0.110491, 0.147027, 0.14799, 0.0886971, 0.0987353, 0.126823, 0.127946, 0.0888592, 0.0989027, 0.127099, 0.128224
2, 3, 6, 7, 8, 9, 10, 0.109993, 0.11982, 0.159804, 0.160447, 0.0986297, 0.108445, 0.140238, 0.141037, 0.0988538, 0.108674, 0.140707, 0.141505
2, 3, 5, 8, 9, 10, 11, 0.103515, 0.114843, 0.161985, 0.163374, 0.0933801, 0.104683, 0.145891, 0.147445, 0.0935017, 0.104806, 0.146003, 0.147559
2, 3, 5, 7, 9, 10, 11, 0.107151, 0.118573, 0.164657, 0.165827, 0.0985837, 0.109987, 0.151038, 0.152324, 0.0988129, 0.110218, 0.151421, 0.152707
2, 3, 5, 7, 8, 10, 11, 0.111633, 0.122979, 0.170786, 0.172285, 0.100643, 0.111974, 0.154946, 0.156544, 0.100276, 0.111608, 0.15462, 0.156222
2, 3, 5, 7, 8, 9, 11, 0.100394, 0.111565, 0.156966, 0.158279, 0.0946301, 0.105784, 0.146715, 0.14813, 0.095015, 0.106171, 0.147418, 0.14883
2, 3, 5, 7, 8, 9, 10, 0.112136, 0.123193, 0.173169, 0.174196, 0.105742, 0.116788, 0.162262, 0.163389, 0.105788, 0.116836, 0.162249, 0.163379
2, 3, 5, 6, 9, 10, 11, 0.0955849, 0.105954, 0.139635, 0.140785, 0.0869756, 0.0973329, 0.125227, 0.126527, 0.0872219, 0.0975795, 0.125617, 0.126911
2, 3, 5, 6, 8, 10, 11, 0.10979, 0.120219, 0.172106, 0.173348, 0.0958799, 0.106327, 0.149651, 0.151177, 0.0958103, 0.106278, 0.149488, 0.151045
2, 3, 5, 6, 8, 9, 11, 0.0910109, 0.101228, 0.134711, 0.136027, 0.0850031, 0.095205, 0.123833, 0.12528, 0.085113, 0.095319, 0.124033, 0.12548
2, 3, 5, 6, 8, 9, 10, 0.0986496, 0.108655, 0.144778, 0.145824, 0.0919309, 0.101931, 0.132605, 0.133791, 0.0923988, 0.102394, 0.133512, 0.134679
2, 3, 5, 6, 7, 10, 11, 0.112737, 0.123247, 0.174362, 0.175421, 0.102161, 0.112676, 0.156889, 0.158109, 0.102359, 0.112878, 0.157327, 0.158547
2, 3, 5, 6, 7, 9, 11, 0.0953792, 0.105382, 0.139301, 0.140225, 0.089821, 0.0998268, 0.128824, 0.129882, 0.0899585, 0.0999673, 0.129016, 0.130076
2, 3, 5, 6, 7, 9, 10, 0.112965, 0.122465, 0.164299, 0.164803, 0.107732, 0.117239, 0.154119, 0.154754, 0.107826, 0.117325, 0.154239, 0.154867
2, 3, 5, 6, 7, 8, 11, 0.108339, 0.118638, 0.169729, 0.170955, 0.099789, 0.110097, 0.154455, 0.155852, 0.0997599, 0.110079, 0.154641, 0.156044
2, 3, 5, 6, 7, 8, 10, 0.117141, 0.127337, 0.182032, 0.183011, 0.108454, 0.118652, 0.166626, 0.16773, 0.108453, 0.118656, 0.166697, 0.167806
2, 3, 5, 6, 7, 8, 9, 0.106405, 0.115989, 0.157263, 0.158032, 0.0988585, 0.108444, 0.143056, 0.143971, 0.0991847, 0.108763, 0.14359, 0.144498
2, 3, 4, 8, 9, 10, 11, 0.104469, 0.115661, 0.162972, 0.164163, 0.0960613, 0.107219, 0.149237, 0.150516, 0.0961494, 0.10731, 0.149372, 0.150654
2, 3, 4, 7, 9, 10, 11, 0.109061, 0.120235, 0.167227, 0.168104, 0.101635, 0.112784, 0.155173, 0.156104, 0.101894, 0.113044, 0.155655, 0.156582
2, 3, 4, 7, 8, 10, 11, 0.115279, 0.126511, 0.176304, 0.177561, 0.106197, 0.117409, 0.162699, 0.16401, 0.106149, 0.117359, 0.162915, 0.164221
2, 3, 4, 7, 8, 9, 11, 0.102258, 0.113272, 0.159551, 0.160616, 0.0974761, 0.108469, 0.150587, 0.151709, 0.097742, 0.108738, 0.151114, 0.152235
2, 3, 4, 7, 8, 9, 10, 0.114017, 0.124856, 0.175681, 0.176421, 0.108683, 0.119506, 0.166129, 0.16692, 0.108705, 0.119533, 0.166112, 0.166909
2, 3, 4, 6, 9, 10, 11, 0.0980597, 0.108044, 0.143059, 0.143821, 0.0904998, 0.100475, 0.130053, 0.130916, 0.0907132, 0.100686, 0.130411, 0.131265
2, 3, 4, 6, 8, 10, 11, 0.112114, 0.122365, 0.175304, 0.176324, 0.0997052, 0.109974, 0.154623, 0.155859, 0.0996183, 0.109904, 0.154644, 0.155897
2, 3, 4, 6, 8, 9, 11, 0.0936457, 0.103597, 0.138314, 0.139311, 0.0882822, 0.0982232, 0.128283, 0.129379, 0.0884179, 0.0983541, 0.128545, 0.12963
2, 3, 4, 6, 8, 9, 10, 0.100771, 0.110425, 0.147508, 0.148184, 0.095139, 0.104789, 0.136874, 0.137647, 0.0952165, 0.104872, 0.137031, 0.137807
2, 3, 4, 6, 7, 10, 11, 0.116058, 0.126245, 0.178917, 0.179642, 0.107272, 0.117459, 0.16374, 0.164564, 0.10732, 0.117509, 0.164048, 0.164873
2, 3, 4, 6, 7, 9, 11, 0.0979432, 0.10753, 0.142627, 0.143124, 0.0931774, 0.102768, 0.133422, 0.134016, 0.0935322, 0.103102, 0.134004, 0.134574
2, 3, 4, 6, 7, 9, 10, 0.115336, 0.124287, 0.167099, 0.167128, 0.110953, 0.119912, 0.158296, 0.158416, 0.111021, 0.119971, 0.158373, 0.158487
2, 3, 4, 6, 7, 8, 11, 0.110958, 0.121058, 0.173178, 0.174135, 0.104013, 0.114114, 0.159997, 0.161068, 0.104249, 0.114352, 0.160769, 0.161836
2, 3, 4, 6, 7, 8, 10, 0.120258, 0.130093, 0.185811, 0.186479, 0.112868, 0.1227, 0.1723, 0.17304, 0.113334, 0.12316, 0.173293, 0.174026
2, 3, 4, 6, 7, 8, 9, 0.108434, 0.117612, 0.159599, 0.159972, 0.101843, 0.111021, 0.14696, 0.147435, 0.102019, 0.111207, 0.14727, 0.147754
2, 3, 4, 5, 9, 10, 11, 0.102725, 0.113962, 0.160918, 0.162046, 0.0997519, 0.110979, 0.155521, 0.156688, 0.100035, 0.111262, 0.155972, 0.157137
2, 3, 4, 5, 8, 10, 11, 0.108199, 0.119323, 0.169722, 0.171211, 0.103215, 0.114329, 0.160046, 0.161593, 0.103289, 0.114401, 0.16025, 0.161789
2, 3, 4, 5, 8, 9, 11, 0.0997647, 0.110726, 0.158928, 0.160154, 0.0985306, 0.109481, 0.15551, 0.156762, 0.0985772, 0.109532, 0.155574, 0.156832
2, 3, 4, 5, 8, 9, 10, 0.108258, 0.119097, 0.170022, 0.170989, 0.105785, 0.116618, 0.164677, 0.165682, 0.106086, 0.116918, 0.165168, 0.16617
2, 3, 4, 5, 7, 10, 11, 0.111024, 0.122378, 0.171483, 0.172724, 0.109397, 0.120747, 0.168396, 0.169637, 0.109154, 0.120504, 0.168156, 0.169397
2, 3, 4, 5, 7, 9, 11, 0.104205, 0.115112, 0.163215, 0.164109, 0.102529, 0.113437, 0.158887, 0.159816, 0.102591, 0.113501, 0.158909, 0.159838
2, 3, 4, 5, 7, 9, 10, 0.124899, 0.135357, 0.19268, 0.193181, 0.123155, 0.133611, 0.188479, 0.189006, 0.123543, 0.133996, 0.18915, 0.18967
2, 3, 4, 5, 7, 8, 11, 0.107979, 0.118989, 0.168145, 0.169522, 0.106962, 0.117965, 0.16522, 0.166602, 0.106193, 0.117195, 0.164223, 0.165608
2, 3, 4, 5, 7, 8, 10, 0.115007, 0.125997, 0.177492, 0.178589, 0.113556, 0.124543, 0.174531, 0.175617, 0.113425, 0.124411, 0.174487, 0.175574
2, 3, 4, 5, 7, 8, 9, 0.114623, 0.125061, 0.180375, 0.181083, 0.111957, 0.122392, 0.173943, 0.174691, 0.11201, 0.12245, 0.173994, 0.174748
2, 3, 4, 5, 6, 10, 11, 0.108512, 0.118888, 0.171147, 0.172178, 0.102763, 0.113162, 0.160007, 0.16117, 0.102781, 0.113179, 0.160175, 0.161339
2, 3, 4, 5, 6, 9, 11, 0.0972209, 0.106921, 0.144916, 0.145688, 0.0934362, 0.10315, 0.137429, 0.138299, 0.0934572, 0.103173, 0.137508, 0.138379
2, 3, 4, 5, 6, 9, 10, 0.111759, 0.120873, 0.164728, 0.165089, 0.108182, 0.117311, 0.157422, 0.157876, 0.1081, 0.117233, 0.15734, 0.157797
2, 3, 4, 5, 6, 8, 11, 0.110821, 0.120968, 0.177286, 0.17842, 0.106255, 0.116419, 0.1665, 0.167779, 0.105768, 0.115936, 0.166222, 0.167505
2, 3, 4, 5, 6, 8, 10, 0.113533, 0.123542, 0.178883, 0.179839, 0.108543, 0.11856, 0.168754, 0.169788, 0.108954, 0.118966, 0.169616, 0.170647
2, 3, 4, 5, 6, 8, 9, 0.106546, 0.11578, 0.159411, 0.160039, 0.0999884, 0.109232, 0.146977, 0.147712, 0.100125, 0.109374, 0.147286, 0.148029
2, 3, 4, 5, 6, 7, 11, 0.110686, 0.120703, 0.172792, 0.173673, 0.107439, 0.117462, 0.165973, 0.166903, 0.108559, 0.118561, 0.168227, 0.169125
2, 3, 4, 5, 6, 7, 10, 0.130512, 0.140066, 0.202226, 0.202692, 0.127345, 0.136902, 0.195173, 0.195667, 0.127677, 0.137226, 0.196212, 0.1967
2, 3, 4, 5, 6, 7, 9, 0.139239, 0.147662, 0.211446, 0.211494, 0.132068, 0.140497, 0.196742, 0.196918, 0.132145, 0.140569, 0.196927, 0.197105
2, 3, 4, 5, 6, 7, 8, 0.120636, 0.130177, 0.189276, 0.190022, 0.115803, 0.125347, 0.179256, 0.180056, 0.116404, 0.12594, 0.180657, 0.181442
1, 6, 7, 8, 9, 10, 11, 0.120056, 0.130929, 0.180441, 0.18144, 0.0908507, 0.101692, 0.130425, 0.131742, 0.0918425, 0.102658, 0.132693, 0.133943
1, 5, 7, 8, 9, 10, 11, 0.112404, 0.124648, 0.179053, 0.180581, 0.0968265, 0.109022, 0.151436, 0.15324, 0.0999536, 0.112156, 0.155076, 0.156844
1, 5, 6, 8, 9, 10, 11, 0.0998929, 0.111029, 0.149097, 0.150545, 0.0814954, 0.0926022, 0.117464, 0.119263, 0.0818589, 0.0929567, 0.118235, 0.120005
1, 5, 6, 7, 9, 10, 11, 0.105673, 0.116818, 0.155464, 0.156665, 0.0885339, 0.0996597, 0.125598, 0.127108, 0.0892357, 0.100342, 0.126881, 0.128348
1, 5, 6, 7, 8, 10, 11, 0.123208, 0.13441, 0.202028, 0.203232, 0.101382, 0.112576, 0.161654, 0.163241, 0.10162, 0.112826, 0.161089, 0.162713
1, 5, 6, 7, 8, 9, 11, 0.09965, 0.110629, 0.149457, 0.150812, 0.0860331, 0.0969939, 0.123725, 0.125381, 0.0867066, 0.0976496, 0.125252, 0.12686
1, 5, 6, 7, 8, 9, 10, 0.109777, 0.120653, 0.162546, 0.163657, 0.0946485, 0.105515, 0.13517, 0.136619, 0.0947775, 0.105639, 0.135406, 0.136844
1, 4, 7, 8, 9, 10, 11, 0.111097, 0.123176, 0.178033, 0.17934, 0.0978928, 0.109925, 0.152197, 0.153704, 0.0980374, 0.110074, 0.151855, 0.153373
1, 4, 6, 8, 9, 10, 11, 0.0992543, 0.110125, 0.146991, 0.148201, 0.0834067, 0.0942599, 0.119251, 0.120728, 0.0839009, 0.0947108, 0.120263, 0.121657
1, 4, 6, 7, 9, 10, 11, 0.105137, 0.115886, 0.153634, 0.154516, 0.09026, 0.100989, 0.127481, 0.128564, 0.0907573, 0.101462, 0.128227, 0.129275
1, 4, 6, 7, 8, 10, 11, 0.122459, 0.133401, 0.200762, 0.201663, 0.104211, 0.11518, 0.164576, 0.165838, 0.10414, 0.115124, 0.163866, 0.165157
1, 4, 6, 7, 8, 9, 11, 0.0993795, 0.110079, 0.147925, 0.149014, 0.0874292, 0.0981128, 0.12512, 0.126429, 0.0879925, 0.0986515, 0.126238, 0.127502
1, 4, 6, 7, 8, 9, 10, 0.108899, 0.119417, 0.160236, 0.16105, 0.0964021, 0.106908, 0.136959, 0.138008, 0.0966445, 0.107133, 0.137286, 0.138315
1, 4, 5, 8, 9, 10, 11, 0.103586, 0.1156, 0.170835, 0.172321, 0.0964281, 0.10842, 0.152764, 0.154462, 0.0964411, 0.108437, 0.152022, 0.153736
1, 4, 5, 7, 9, 10, 11, 0.109743, 0.121868, 0.177033, 0.178287, 0.1028, 0.114916, 0.159912, 0.161343, 0.102942, 0.115061, 0.15945, 0.160896
1, 4, 5, 7, 8, 10, 11, 0.125606, 0.137634, 0.192682, 0.19426, 0.115756, 0.127788, 0.180485, 0.182118, 0.115305, 0.127336, 0.179588, 0.181224
1, 4, 5, 7, 8, 9, 11, 0.105283, 0.117124, 0.174893, 0.176195, 0.0995486, 0.111393, 0.1571, 0.158626, 0.0998946, 0.111738, 0.156674, 0.158209
1, 4, 5, 7, 8, 9, 10, 0.116273, 0.128033, 0.187621, 0.188736, 0.110392, 0.122145, 0.171824, 0.173108, 0.110576, 0.122329, 0.17143, 0.172728
1, 4, 5, 6, 9, 10, 11, 0.0936813, 0.104628, 0.138237, 0.139505, 0.0858549, 0.0967965, 0.123225, 0.124694, 0.0861749, 0.0971021, 0.123766, 0.125209
1, 4, 5, 6, 8, 10, 11, 0.11356, 0.124596, 0.191126, 0.192288, 0.10063, 0.111705, 0.161865, 0.163445, 0.100329, 0.111417, 0.160653, 0.162271
1, 4, 5, 6, 8, 9, 11, 0.0920461, 0.102816, 0.138446, 0.139826, 0.0850176, 0.0957837, 0.123736, 0.125323, 0.0853606, 0.0961162, 0.124568, 0.126127
1, 4, 5, 6, 8, 9, 10, 0.0986446, 0.109262, 0.146393, 0.147566, 0.0912081, 0.101823, 0.131336, 0.132727, 0.0914673, 0.102067, 0.131702, 0.133072
1, 4, 5, 6, 7, 10, 11, 0.117311, 0.128449, 0.191703, 0.192763, 0.107836, 0.118987, 0.170337, 0.171614, 0.107787, 0.118944, 0.169668, 0.170965
1, 4, 5, 6, 7, 9, 11, 0.0990269, 0.10968, 0.147331, 0.148333, 0.091894, 0.102553, 0.132313, 0.133522, 0.0920883, 0.102742, 0.132568, 0.13377
1, 4, 5, 6, 7, 9, 10, 0.11415, 0.124373, 0.168152, 0.168817, 0.107655, 0.117889, 0.154178, 0.155069, 0.107687, 0.117906, 0.15415, 0.155032
1, 4, 5, 6, 7, 8, 11, 0.113791, 0.124699, 0.189119, 0.190305, 0.105697, 0.116633, 0.168488, 0.169918, 0.106124, 0.117068, 0.168604, 0.170048
1, 4, 5, 6, 7, 8, 10, 0.122067, 0.132906, 0.199225, 0.200239, 0.113423, 0.12426, 0.179014, 0.180209, 0.113718, 0.124554, 0.179004, 0.180211
1, 4, 5, 6, 7, 8, 9, 0.11207, 0.122327, 0.168958, 0.169826, 0.101526, 0.111786, 0.147592, 0.148697, 0.101917, 0.112164, 0.148197, 0.149289
1, 3, 7, 8, 9, 10, 11, 0.114715, 0.126172, 0.176171, 0.177318, 0.0970298, 0.108456, 0.147678, 0.14905, 0.0971198, 0.108547, 0.147807, 0.149178
1, 3, 6, 8, 9, 10, 11, 0.106098, 0.116513, 0.15457, 0.155598, 0.0888617, 0.099249, 0.126889, 0.128121, 0.0890673, 0.0994511, 0.127177, 0.128395
