1, 5, 6, 7, 8, 9, 10, 11, 0.108466, 0.120242, 0.160676, 0.162249, 0.0834682, 0.0951885, 0.119097, 0.121097, 0.0841254, 0.0958299, 0.120437, 0.122392
1, 4, 6, 7, 8, 9, 10, 11, 0.106956, 0.118476, 0.15757, 0.158898, 0.0854765, 0.0969316, 0.121305, 0.122909, 0.085961, 0.0973944, 0.122237, 0.1238
1, 4, 5, 7, 8, 9, 10, 11, 0.110735, 0.123532, 0.182115, 0.183717, 0.100415, 0.113153, 0.160115, 0.161917, 0.100619, 0.113356, 0.159652, 0.161467
1, 4, 5, 6, 8, 9, 10, 11, 0.091834, 0.103417, 0.136291, 0.138023, 0.0798716, 0.0914036, 0.115483, 0.117458, 0.0800879, 0.0916037, 0.115838, 0.117786
1, 4, 5, 6, 7, 9, 10, 11, 0.101456, 0.113075, 0.148515, 0.149864, 0.0895263, 0.101109, 0.127485, 0.129066, 0.0899057, 0.101477, 0.127955, 0.129517
1, 4, 5, 6, 7, 8, 10, 11, 0.12327, 0.134942, 0.204677, 0.206067, 0.106279, 0.117899, 0.172675, 0.174331, 0.106132, 0.117753, 0.171873, 0.173548
1, 4, 5, 6, 7, 8, 9, 11, 0.0966965, 0.108049, 0.144943, 0.146445, 0.0865008, 0.0978186, 0.125167, 0.126906, 0.0867031, 0.098017, 0.125609, 0.127334
1, 4, 5, 6, 7, 8, 9, 10, 0.108946, 0.120134, 0.161165, 0.162348, 0.0976397, 0.108805, 0.140071, 0.141524, 0.0979334, 0.109084, 0.140464, 0.14189
1, 3, 6, 7, 8, 9, 10, 11, 0.11186, 0.122746, 0.161064, 0.162199, 0.0883214, 0.099163, 0.123518, 0.124938, 0.0885278, 0.0993682, 0.123914, 0.125324
1, 3, 5, 7, 8, 9, 10, 11, 0.110457, 0.122641, 0.170484, 0.172018, 0.0948911, 0.107036, 0.147174, 0.148961, 0.0951331, 0.107278, 0.147591, 0.149374
1, 3, 5, 6, 8, 9, 10, 11, 0.0949107, 0.105992, 0.136706, 0.138304, 0.0795724, 0.0906154, 0.112803, 0.114679, 0.0797578, 0.0907998, 0.113082, 0.11495
1, 3, 5, 6, 7, 9, 10, 11, 0.102537, 0.113632, 0.145727, 0.14696, 0.0878455, 0.098916, 0.122454, 0.123942, 0.0880343, 0.0991062, 0.122719, 0.124205
1, 3, 5, 6, 7, 8, 10, 11, 0.120376, 0.131417, 0.186066, 0.187414, 0.0992208, 0.110249, 0.154541, 0.156221, 0.0995407, 0.110583, 0.155326, 0.157018
1, 3, 5, 6, 7, 8, 9, 11, 0.0941084, 0.104966, 0.135748, 0.137207, 0.082977, 0.0938062, 0.117157, 0.118858, 0.0831222, 0.0939539, 0.117373, 0.119072
1, 3, 5, 6, 7, 8, 9, 10, 0.108421, 0.119076, 0.15561, 0.156685, 0.0965167, 0.107157, 0.135916, 0.137241, 0.0966251, 0.107269, 0.136086, 0.137412
1, 3, 4, 7, 8, 9, 10, 11, 0.111837, 0.123873, 0.172221, 0.17352, 0.0981824, 0.110166, 0.151486, 0.15293, 0.0984787, 0.110464, 0.152047, 0.153487
1, 3, 4, 6, 8, 9, 10, 11, 0.0963661, 0.107191, 0.138599, 0.1399, 0.082984, 0.0937612, 0.117217, 0.118698, 0.0831125, 0.0938842, 0.117428, 0.118895
1, 3, 4, 6, 7, 9, 10, 11, 0.104275, 0.114984, 0.147832, 0.148683, 0.091297, 0.101971, 0.127059, 0.128059, 0.0914222, 0.102102, 0.127242, 0.128247
1, 3, 4, 6, 7, 8, 10, 11, 0.123089, 0.133912, 0.189979, 0.191056, 0.104717, 0.11552, 0.161884, 0.163183, 0.104829, 0.115643, 0.162421, 0.163724
1, 3, 4, 6, 7, 8, 9, 11, 0.0959034, 0.10648, 0.137972, 0.139102, 0.0862514, 0.0967933, 0.121482, 0.12277, 0.0863143, 0.0968639, 0.121574, 0.122869
1, 3, 4, 6, 7, 8, 9, 10, 0.109726, 0.120035, 0.15708, 0.15779, 0.0997602, 0.110046, 0.140125, 0.140992, 0.0998441, 0.110136, 0.14028, 0.14115
1, 3, 4, 5, 8, 9, 10, 11, 0.102763, 0.114689, 0.160949, 0.162515, 0.0953641, 0.107257, 0.150475, 0.152144, 0.0955536, 0.107447, 0.150772, 0.15244
1, 3, 4, 5, 7, 9, 10, 11, 0.111146, 0.123247, 0.171139, 0.172376, 0.1035, 0.115575, 0.15981, 0.161138, 0.103776, 0.115854, 0.16028, 0.161607
1, 3, 4, 5, 7, 8, 10, 11, 0.11844, 0.13034, 0.182796, 0.184374, 0.105825, 0.117708, 0.165309, 0.166982, 0.105452, 0.117334, 0.165008, 0.166685
1, 3, 4, 5, 7, 8, 9, 11, 0.103561, 0.115315, 0.162839, 0.164248, 0.0983023, 0.110034, 0.154071, 0.155564, 0.098926, 0.110659, 0.155159, 0.156643
1, 3, 4, 5, 7, 8, 9, 10, 0.119268, 0.13089, 0.18488, 0.185905, 0.113011, 0.124617, 0.174795, 0.17591, 0.113549, 0.125152, 0.175612, 0.176716
1, 3, 4, 5, 6, 9, 10, 11, 0.0930028, 0.10383, 0.133916, 0.13517, 0.0864139, 0.0972223, 0.122995, 0.124379, 0.0865005, 0.0973112, 0.123126, 0.124511
1, 3, 4, 5, 6, 8, 10, 11, 0.111407, 0.122256, 0.175074, 0.176503, 0.0985045, 0.10935, 0.15553, 0.157192, 0.0986134, 0.109466, 0.155973, 0.157638
1, 3, 4, 5, 6, 8, 9, 11, 0.0880154, 0.0986016, 0.128751, 0.130204, 0.0834808, 0.0940443, 0.120419, 0.121989, 0.0834161, 0.0939817, 0.120328, 0.121901
1, 3, 4, 5, 6, 8, 9, 10, 0.099491, 0.109834, 0.144516, 0.145608, 0.0939079, 0.104241, 0.134364, 0.135589, 0.0939519, 0.104283, 0.134426, 0.135646
1, 3, 4, 5, 6, 7, 10, 11, 0.118639, 0.129621, 0.183559, 0.184696, 0.107638, 0.118602, 0.166817, 0.16807, 0.107698, 0.118667, 0.167122, 0.168377
1, 3, 4, 5, 6, 7, 9, 11, 0.0963881, 0.106808, 0.139289, 0.140238, 0.0914488, 0.101867, 0.130055, 0.131142, 0.0915853, 0.101995, 0.130256, 0.13133
1, 3, 4, 5, 6, 7, 9, 10, 0.119169, 0.129007, 0.171974, 0.172407, 0.114787, 0.124629, 0.163279, 0.163846, 0.114763, 0.124597, 0.163246, 0.163807
1, 3, 4, 5, 6, 7, 8, 11, 0.113853, 0.124532, 0.179043, 0.180381, 0.104915, 0.115576, 0.164324, 0.165785, 0.105135, 0.115805, 0.16507, 0.166529
1, 3, 4, 5, 6, 7, 8, 10, 0.125466, 0.136016, 0.195481, 0.196471, 0.115945, 0.126484, 0.179766, 0.180859, 0.116943, 0.127476, 0.181767, 0.182848
1, 3, 4, 5, 6, 7, 8, 9, 0.11087, 0.120731, 0.162874, 0.163621, 0.103758, 0.113615, 0.149598, 0.150497, 0.103922, 0.113787, 0.1499, 0.150805
1, 2, 6, 7, 8, 9, 10, 11, 0.104223, 0.115326, 0.153221, 0.154598, 0.0856572, 0.0967349, 0.123875, 0.12553, 0.0863921, 0.0974303, 0.125282, 0.126869
1, 2, 5, 7, 8, 9, 10, 11, 0.107706, 0.119903, 0.174944, 0.176555, 0.0978067, 0.109963, 0.158212, 0.16, 0.0980353, 0.110193, 0.158306, 0.160102
1, 2, 5, 6, 8, 9, 10, 11, 0.0874282, 0.0983827, 0.129462, 0.131162, 0.0774498, 0.0883918, 0.113466, 0.115414, 0.0779372, 0.088843, 0.11449, 0.116371
1, 2, 5, 6, 7, 9, 10, 11, 0.0949561, 0.105972, 0.138145, 0.139541, 0.0851351, 0.0961419, 0.122256, 0.123863, 0.0853255, 0.096328, 0.12264, 0.124235
1, 2, 5, 6, 7, 8, 10, 11, 0.120101, 0.131168, 0.203351, 0.2046, 0.103088, 0.11416, 0.169723, 0.171347, 0.103343, 0.114425, 0.169398, 0.171057
1, 2, 5, 6, 7, 8, 9, 11, 0.0892922, 0.0999704, 0.132564, 0.134091, 0.081569, 0.0922391, 0.119057, 0.120787, 0.0816685, 0.0923329, 0.119279, 0.120999
1, 2, 5, 6, 7, 8, 9, 10, 0.102167, 0.112677, 0.150072, 0.151274, 0.09396, 0.104468, 0.135822, 0.137232, 0.0940962, 0.104591, 0.136072, 0.13747
1, 2, 4, 7, 8, 9, 10, 11, 0.108269, 0.120524, 0.177134, 0.178547, 0.100247, 0.112464, 0.160287, 0.161847, 0.100321, 0.112542, 0.159986, 0.16156
1, 2, 4, 6, 8, 9, 10, 11, 0.0891799, 0.10006, 0.131563, 0.133008, 0.0812357, 0.0921152, 0.11749, 0.119137, 0.0818357, 0.0926655, 0.118729, 0.120281
1, 2, 4, 6, 7, 9, 10, 11, 0.0968477, 0.107639, 0.140294, 0.141356, 0.088931, 0.0997198, 0.12653, 0.127737, 0.0892797, 0.100042, 0.127171, 0.128344
1, 2, 4, 6, 7, 8, 10, 11, 0.122347, 0.133381, 0.206054, 0.207031, 0.108102, 0.119168, 0.175645, 0.176974, 0.108449, 0.119525, 0.175603, 0.176956
1, 2, 4, 6, 7, 8, 9, 11, 0.091324, 0.101884, 0.134832, 0.136077, 0.0851495, 0.0957116, 0.123042, 0.124445, 0.0855025, 0.0960348, 0.123757, 0.125118
1, 2, 4, 6, 7, 8, 9, 10, 0.103844, 0.114138, 0.151813, 0.152691, 0.0974834, 0.107784, 0.139608, 0.140641, 0.0976802, 0.107958, 0.140025, 0.141034
1, 2, 4, 5, 8, 9, 10, 11, 0.101626, 0.1135, 0.170785, 0.17228, 0.0977511, 0.109612, 0.159616, 0.161261, 0.0979326, 0.109797, 0.15942, 0.161078
1, 2, 4, 5, 7, 9, 10, 11, 0.111107, 0.123083, 0.1834, 0.184562, 0.105696, 0.117671, 0.168802, 0.170134, 0.106359, 0.11833, 0.169129, 0.170463
1, 2, 4, 5, 7, 8, 10, 11, 0.137844, 0.14978, 0.215071, 0.216474, 0.122702, 0.134655, 0.19639, 0.197877, 0.122109, 0.134061, 0.195147, 0.19664
1, 2, 4, 5, 7, 8, 9, 11, 0.105525, 0.11716, 0.179946, 0.18115, 0.101058, 0.112702, 0.164509, 0.165934, 0.101057, 0.112704, 0.163849, 0.165293
1, 2, 4, 5, 7, 8, 9, 10, 0.120909, 0.132394, 0.199238, 0.200137, 0.116155, 0.12764, 0.185221, 0.186281, 0.116778, 0.128258, 0.185711, 0.186772
1, 2, 4, 5, 6, 9, 10, 11, 0.0872073, 0.0978578, 0.128616, 0.129942, 0.0835754, 0.0942415, 0.121216, 0.122686, 0.0836901, 0.0943514, 0.121446, 0.122905
1, 2, 4, 5, 6, 8, 10, 11, 0.114805, 0.125596, 0.200391, 0.201492, 0.102995, 0.113836, 0.171258, 0.172798, 0.102814, 0.113662, 0.170297, 0.171868
1, 2, 4, 5, 6, 8, 9, 11, 0.0851674, 0.0955053, 0.128287, 0.129717, 0.0817458, 0.0920994, 0.120547, 0.12213, 0.0821542, 0.0924799, 0.121364, 0.122902
1, 2, 4, 5, 6, 8, 9, 10, 0.0948632, 0.104978, 0.140827, 0.141966, 0.0912358, 0.101369, 0.132843, 0.134129, 0.0913047, 0.101432, 0.133038, 0.134314
1, 2, 4, 5, 6, 7, 10, 11, 0.121572, 0.1325, 0.203261, 0.204216, 0.112131, 0.123071, 0.182282, 0.183444, 0.112755, 0.123693, 0.182566, 0.183738
1, 2, 4, 5, 6, 7, 9, 11, 0.0945109, 0.104704, 0.140243, 0.141199, 0.0906233, 0.10084, 0.13197, 0.133074, 0.0909528, 0.101153, 0.132521, 0.133605
1, 2, 4, 5, 6, 7, 9, 10, 0.115067, 0.124707, 0.169155, 0.169668, 0.112053, 0.121718, 0.161932, 0.162593, 0.112061, 0.121724, 0.161999, 0.162659
1, 2, 4, 5, 6, 7, 8, 11, 0.116701, 0.127279, 0.199376, 0.200456, 0.109149, 0.119755, 0.179548, 0.180868, 0.108884, 0.119494, 0.178546, 0.179891
1, 2, 4, 5, 6, 7, 8, 10, 0.128661, 0.139068, 0.215353, 0.216128, 0.119636, 0.130049, 0.193882, 0.194857, 0.120744, 0.131153, 0.195151, 0.196134
1, 2, 4, 5, 6, 7, 8, 9, 0.110333, 0.119904, 0.166062, 0.166792, 0.103738, 0.113327, 0.152703, 0.153578, 0.104054, 0.11363, 0.1533, 0.154166
1, 2, 3, 7, 8, 9, 10, 11, 0.109337, 0.121067, 0.169919, 0.171268, 0.0973774, 0.109073, 0.151778, 0.153297, 0.0974394, 0.109137, 0.151895, 0.153416
1, 2, 3, 6, 8, 9, 10, 11, 0.0971206, 0.107554, 0.141308, 0.142463, 0.0861512, 0.0965665, 0.124231, 0.125583, 0.0862388, 0.096649, 0.124474, 0.125804
1, 2, 3, 6, 7, 9, 10, 11, 0.101689, 0.112003, 0.144331, 0.145236, 0.0909989, 0.101304, 0.127847, 0.128914, 0.0910155, 0.101324, 0.12786, 0.12893
1, 2, 3, 6, 7, 8, 10, 11, 0.121172, 0.131732, 0.188948, 0.18997, 0.104891, 0.115493, 0.16369, 0.165044, 0.104728, 0.115346, 0.163653, 0.165023
1, 2, 3, 6, 7, 8, 9, 11, 0.0930657, 0.103185, 0.133836, 0.13497, 0.0859388, 0.0960488, 0.122263, 0.123552, 0.0859929, 0.0961022, 0.122316, 0.123604
1, 2, 3, 6, 7, 8, 9, 10, 0.105546, 0.115344, 0.150694, 0.151432, 0.0984535, 0.10825, 0.138945, 0.139825, 0.0988056, 0.108591, 0.139519, 0.140379
1, 2, 3, 5, 8, 9, 10, 11, 0.0996741, 0.111116, 0.157447, 0.159004, 0.0930664, 0.104491, 0.148002, 0.149689, 0.0931729, 0.104598, 0.148096, 0.149784
1, 2, 3, 5, 7, 9, 10, 11, 0.105699, 0.117285, 0.163436, 0.164728, 0.0989389, 0.110514, 0.153551, 0.154948, 0.0993869, 0.110958, 0.154249, 0.155636
1, 2, 3, 5, 7, 8, 10, 11, 0.114003, 0.125563, 0.177958, 0.179595, 0.102857, 0.114412, 0.161833, 0.163559, 0.102654, 0.114211, 0.161982, 0.163716
1, 2, 3, 5, 7, 8, 9, 11, 0.0981457, 0.109351, 0.155135, 0.156574, 0.0940171, 0.105212, 0.148387, 0.149909, 0.0942506, 0.105448, 0.148771, 0.150294
1, 2, 3, 5, 7, 8, 9, 10, 0.113587, 0.124608, 0.176493, 0.177549, 0.108632, 0.119649, 0.168555, 0.169692, 0.108672, 0.119691, 0.168543, 0.169685
1, 2, 3, 5, 6, 9, 10, 11, 0.0892277, 0.0994792, 0.127981, 0.129222, 0.0839627, 0.09422, 0.119788, 0.121171, 0.0841051, 0.09436, 0.119987, 0.121363
1, 2, 3, 5, 6, 8, 10, 11, 0.10826, 0.11866, 0.172617, 0.173907, 0.0960619, 0.106514, 0.152862, 0.154525, 0.0959954, 0.106457, 0.152821, 0.154499
1, 2, 3, 5, 6, 8, 9, 11, 0.0843749, 0.0943375, 0.122902, 0.124304, 0.0812636, 0.0912319, 0.117699, 0.119226, 0.0813147, 0.09128, 0.11777, 0.11929
1, 2, 3, 5, 6, 8, 9, 10, 0.0944928, 0.104187, 0.136307, 0.13738, 0.0906419, 0.100344, 0.129631, 0.130823, 0.0907133, 0.100419, 0.129747, 0.13094
1, 2, 3, 5, 6, 7, 10, 11, 0.114435, 0.124955, 0.177976, 0.179127, 0.104024, 0.11455, 0.162274, 0.163568, 0.104057, 0.114589, 0.162427, 0.163726
1, 2, 3, 5, 6, 7, 9, 11, 0.0900532, 0.0998155, 0.128839, 0.129812, 0.0869206, 0.0967026, 0.123603, 0.124696, 0.0869896, 0.0967751, 0.123673, 0.124769
1, 2, 3, 5, 6, 7, 9, 10, 0.112606, 0.12173, 0.160824, 0.161275, 0.109895, 0.119043, 0.155813, 0.156372, 0.109897, 0.119035, 0.155792, 0.156345
1, 2, 3, 5, 6, 7, 8, 11, 0.108647, 0.118852, 0.172016, 0.173352, 0.10117, 0.111382, 0.159724, 0.161197, 0.101919, 0.11213, 0.161218, 0.162683
1, 2, 3, 5, 6, 7, 8, 10, 0.120143, 0.130135, 0.188005, 0.189, 0.112082, 0.122078, 0.174588, 0.175679, 0.112746, 0.122734, 0.175898, 0.176981
1, 2, 3, 5, 6, 7, 8, 9, 0.103711, 0.112821, 0.15091, 0.151645, 0.0990905, 0.108215, 0.142674, 0.14352, 0.0992551, 0.10837, 0.142985, 0.143826
1, 2, 3, 4, 8, 9, 10, 11, 0.101954, 0.113426, 0.160299, 0.161662, 0.0966222, 0.108069, 0.151917, 0.153352, 0.0967302, 0.108179, 0.152082, 0.153518
1, 2, 3, 4, 7, 9, 10, 11, 0.109017, 0.120388, 0.167747, 0.168736, 0.10333, 0.114685, 0.158884, 0.159925, 0.103431, 0.114791, 0.159042, 0.160087
1, 2, 3, 4, 7, 8, 10, 11, 0.119807, 0.13144, 0.18676, 0.188142, 0.11115, 0.122773, 0.173626, 0.175059, 0.110829, 0.122454, 0.173665, 0.175107
1, 2, 3, 4, 7, 8, 9, 11, 0.10124, 0.112429, 0.159246, 0.160429, 0.0979887, 0.109165, 0.15324, 0.154471, 0.0981713, 0.10935, 0.153562, 0.154794
1, 2, 3, 4, 7, 8, 9, 10, 0.116724, 0.127622, 0.180506, 0.181259, 0.112625, 0.123515, 0.173375, 0.17417, 0.113026, 0.123912, 0.174029, 0.174815
1, 2, 3, 4, 6, 9, 10, 11, 0.0935373, 0.103475, 0.133806, 0.134615, 0.0888404, 0.0988029, 0.125875, 0.126817, 0.0889274, 0.0988872, 0.126044, 0.126976
1, 2, 3, 4, 6, 8, 10, 11, 0.111945, 0.122329, 0.17733, 0.178393, 0.101372, 0.111803, 0.159713, 0.16108, 0.101206, 0.111649, 0.159619, 0.160999
1, 2, 3, 4, 6, 8, 9, 11, 0.0887563, 0.0985356, 0.128688, 0.129738, 0.0857167, 0.0955195, 0.123096, 0.124278, 0.0858329, 0.0956234, 0.123321, 0.124479
1, 2, 3, 4, 6, 8, 9, 10, 0.0984218, 0.107809, 0.141329, 0.141979, 0.0950694, 0.104481, 0.135022, 0.135784, 0.0951175, 0.104524, 0.135146, 0.135897
1, 2, 3, 4, 6, 7, 10, 11, 0.119107, 0.129451, 0.184348, 0.185159, 0.111083, 0.121426, 0.171688, 0.17257, 0.111611, 0.121943, 0.172726, 0.173593
1, 2, 3, 4, 6, 7, 9, 11, 0.0944309, 0.103805, 0.134532, 0.135013, 0.0918931, 0.101295, 0.129955, 0.13054, 0.091915, 0.101325, 0.129991, 0.130584
1, 2, 3, 4, 6, 7, 9, 10, 0.11665, 0.125226, 0.165733, 0.165635, 0.114544, 0.123148, 0.161524, 0.161511, 0.114475, 0.123081, 0.161429, 0.16142
1, 2, 3, 4, 6, 7, 8, 11, 0.112967, 0.123104, 0.177567, 0.178621, 0.106997, 0.117135, 0.167257, 0.168392, 0.106769, 0.116918, 0.167219, 0.168363
1, 2, 3, 4, 6, 7, 8, 10, 0.124495, 0.134305, 0.193828, 0.194478, 0.118092, 0.127905, 0.182433, 0.18313, 0.118779, 0.128582, 0.183814, 0.184501
